0,999.3149198139076
1,994.5843253062945
2,1006.137680438318
3,997.1846086644518
4,993.2549568434847
5,990.7357172246919
6,990.8176630100062
7,988.5300752650528
8,984.9898229344644
9,987.0684550775769
10,979.4213003123305
11,977.7357703062762
12,980.565782339841
13,974.238488681921
14,977.9921903810873
15,977.9601779900144
16,971.0623097738817
17,968.2928032423409
18,966.9024070444675
19,963.5922586433875
20,965.494147119184
21,960.268903484798
22,954.8267632767265
23,960.5288205172493
24,955.0602639651379
25,946.7750819641598
26,935.7975481459362
27,937.8801894653933
28,935.235126949272
29,932.2624460346655
30,919.4058650450507
31,913.614044933808
32,915.6233067266568
33,906.2347325905858
34,888.3815441715196
35,882.7533672994109
36,875.1974389693756
37,877.0335985101063
38,866.2994355526197
39,856.2390047716482
40,840.4263978378808
41,820.4080321861779
42,813.0102484773037
43,803.5273871424655
44,797.2847741420175
45,771.5500108099159
46,758.034487375327
47,761.6973362330247
48,758.966841310105
49,734.7664348311615
50,740.9209947189415
51,743.0936607657546
52,737.7853882024842
53,743.4631293040646
54,743.112422489652
55,745.2306283693352
56,746.9453149928016
57,764.4306938628675
58,763.5871350620397
59,776.5941503567007
60,784.9119196547873
61,792.0386968193046
62,768.7759390086827
63,763.8245050477727
64,777.7912720248825
65,783.4037877829996
66,760.0575382885536
67,743.5166928819507
68,734.3132194179569
69,662.0299053014568
70,735.203892608393
71,695.8888271249251
72,742.4555630833138
73,765.1253161635235
74,754.4770960091238
75,739.7227766658843
76,743.9544490010168
77,763.029164844672
78,760.1542280076887
79,749.8132182510568
80,752.3066154517041
81,749.9688408698727
82,760.7142946631884
83,765.1378493925441
84,756.3135786126323
85,749.2602891194741
86,710.1662044572657
87,712.3968872524283
88,705.2032070618819
89,703.159031017162
90,689.3801525191275
91,704.139777430099
92,690.8555415041309
93,714.6155398201373
94,705.7264028576714
95,699.3735238259793
96,707.8025745277051
97,709.8645580935339
98,719.2276413774234
99,724.7362249820612
100,687.0071647255699
101,674.4723763078456
102,677.3110228584598
103,682.9026125996656
104,655.7975088077553
105,615.069249107919
106,645.3659247973626
107,623.6558975021765
108,607.9490242583261
109,599.8896356757912
110,619.6907423322242
111,566.6233004439373
112,571.9837035119147
113,573.20928056085
114,562.9380142755008
115,596.6610542176696
116,563.3301699622422
117,589.697186449882
118,612.3118203662316
119,617.9291246145839
120,589.1851057330397
121,564.4380502809155
122,587.6939664299227
123,581.3197638503484
124,611.2164837996798
125,608.6019972643567
126,598.0528542846881
127,596.4142747854345
128,544.0739328623903
129,526.5726972020155
130,518.5707694314947
131,491.3755403257869
132,514.1645734456858
133,512.1822990772737
134,463.856382598512
135,460.4708247364695
136,488.0820709165505
137,492.54042811404264
138,483.8293031407225
139,467.6814523849088
140,443.09469913677555
141,466.31100934942907
142,389.4334716363074
143,418.9034186011714
144,382.19918000878533
145,448.46894717560605
146,378.1017406699145
147,384.8198397021653
148,347.60623577886776
149,375.4112256781043
150,274.4851789663337
151,268.02621366844147
152,248.67297033050906
153,211.74885702639446
154,273.093866917055
155,300.76310895735065
156,239.2470333016083
157,216.05111755333314
158,251.88776461954703
159,245.3749133212908
160,270.47182639621764
161,282.8695121115557
162,218.7880723044325
163,258.6589476278935
164,233.53174032089802
165,286.2537045006732
166,192.1181488658697
167,96.99706870444383
168,190.53365400338393
169,140.03273169285492
170,112.70189248504484
171,55.512665544433226
172,104.32685631927286
173,85.5176252888832
174,136.93927593915345
175,138.75975865349812
176,126.14815124143001
177,67.36328626498413
